date,GMP指数(規約準拠),株債 60/40,株/金 50/50,株/債/金 1/3ずつ
1981-11-30,0.07611832089378448,0.07995021010943956,0.02967413293483869,0.0491723045599799
1981-12-31,-0.00915320526590643,-0.01768078009608794,-0.026408657887235433,-0.022559016730505137
1982-01-31,-0.018706685881945743,-0.00888704592087522,-0.02118172223597095,-0.015032797522072368
1982-02-28,-0.010390257885366933,-0.030363465662566494,-0.06104215893016682,-0.036967349174143266
1982-03-31,0.010214680139159818,-0.008713046816211871,-0.07120929618013776,-0.04069336418253184
1982-04-30,0.03526032717566124,0.03689275375412797,0.07902747412851277,0.05727098562168888
1982-05-31,0.011944660507362034,0.0006070639933595367,-0.055329298507614505,-0.022425789953335516
1982-06-30,-0.030266111233682117,-0.04165615175583605,-0.040387383286997564,-0.039310733265133964
1982-07-31,0.026336888257534385,0.005836462397669321,0.03575088063010073,0.03351503829124628
1982-08-31,0.0761786697513096,0.06501645109193692,0.13365866683441913,0.10383817602203121
1982-09-30,0.04634282735398229,0.02925768969968325,-0.01591356296303139,0.011038133105515905
1982-10-31,0.07173858106604493,0.06355940612804198,0.06943052211224772,0.06433829598707846
1982-11-30,0.031621057956780066,0.03212750245356795,0.03459072757213913,0.023128245270552635
1982-12-31,0.03137939651012595,0.043775334669587676,0.04659121989330035,0.04399741894312254
1983-01-31,0.02210757351839306,0.01373280907238768,0.0734594125015752,0.04834146529789328
1983-02-28,-0.0019599249807763404,0.023146966363787127,-0.07484499787080662,-0.0444300762631335
1983-03-31,0.020432007995217757,0.02469979555424372,0.014140655964323231,0.010510773311927075
1983-04-30,0.03976529431710713,0.05552026306872326,0.05635676054939892,0.045596615352693604
1983-05-31,0.003085897684546228,-0.007082430186581035,0.007997195058089452,0.002136700976466616
1983-06-30,-0.0033850987562601895,0.01852748130406381,-0.003347784857135841,-0.0060695374511005665
1983-07-31,-0.01486240030175479,-0.018345700447221322,-0.0018719828659632173,-0.009996681055043644
1983-08-31,-0.007991274035389693,0.0012081908719714799,-0.0031763129825415773,-0.0061305952537433
1983-09-30,0.021457099380164383,0.026159232090554554,0.002385503081877514,0.01132031730194807
1983-10-31,0.0032760971934707264,-0.0028125041710405107,-0.027427457829895828,-0.015075581751382516
1983-11-30,0.01208155789215115,0.01942359186405223,0.03993629064133248,0.02855020958608468
1983-12-31,-0.004395726290780517,0.005662244745349176,-0.016892452976597166,-0.014589739045547832
1984-01-31,0.012235530798954699,0.00799113628889128,-0.0084932867432762,-0.0030915376775099007
1984-02-29,0.008795590850934114,-0.00539043061479853,0.02380370782482332,0.020039065864846592
1984-03-31,0.0027734485804261,0.028505798825844215,0.01202046997565826,0.008980596942565172
1984-04-30,-0.010826787042837956,-0.006760487292088425,-0.017944970139740526,-0.01538444276376221
1984-05-31,-0.04371559554246763,-0.06429249437331216,-0.03021967601428028,-0.03485056426736406
1984-06-30,0.00021809313647872496,0.007349004355216992,-0.008098421218401926,-0.0022943082868091356
1984-07-31,-0.0035779044705000615,-0.014293142306876082,-0.06394975413740883,-0.0358902421704185
1984-08-31,0.05116177784833596,0.06706049341039125,0.0588727134802127,0.04621615673615387
1984-09-30,0.01044957694803214,0.00039013469330984214,-0.007687701220079248,-0.0018932398222691706
1984-10-31,0.023812155454320007,0.021040971030784242,-0.0077819273490530895,0.007800147425309562
1984-11-30,0.02364253229093001,0.010201481416177572,-0.010462046248576292,0.004444886844192354
1984-12-31,0.006182237156641641,0.009418658920900488,-0.016632654786203557,-0.012375386238189528
1985-01-31,0.022178513949997057,0.03778814449834406,0.02137740403560675,0.01773001486296467
1985-02-28,-0.01488138991172399,-0.013225874017380526,-0.020974693290011084,-0.027117202587753776
1985-03-31,0.01403654633259084,0.02976553153279783,0.08271610010527171,0.06203509000937426
1985-04-30,0.031738710239259074,0.022476809857725592,-0.008163192177712135,0.013660719766481252
1985-05-31,0.046788169343770517,0.053256544234718345,0.009772715269419873,0.0241543511406658
1985-06-30,0.03499413741530984,0.019800825397904467,0.01538064081612969,0.01703896400584667
1985-07-31,0.0194752802100126,0.025396258796309613,0.029122023697793403,0.02935614608773217
1985-08-31,0.01661709704920373,0.01946088596553567,0.016594530885453995,0.022199036611383192
1985-09-30,0.0039304732637440425,0.006098849701659315,-0.008235033074188656,-0.00483860778812777
1985-10-31,0.03772278130972173,0.05277510547833413,0.028836675238444732,0.03558918076878245
1985-11-30,0.04159517094929242,0.04836666879640063,0.03418814857198214,0.03402262859807543
1985-12-31,0.04178128941728424,0.04569769130843898,0.026799053380483825,0.0318818584259468
1986-01-31,0.017623036537868425,0.01501678873255288,0.0496847148545561,0.03723682266200007
1986-02-28,0.06032630730472822,0.08239305561242288,0.02128985037737522,0.036790215875504066
1986-03-31,0.07417106712643193,0.08753955190951065,0.06169506442572949,0.06433452651213467
1986-04-30,0.028352781591092238,0.03009756518748155,0.014837883657311927,0.020262030531159485
1986-05-31,-0.012210512884705548,-0.007693502573091109,-0.002319738948252631,-0.00782548040842654
1986-06-30,0.022610262536052403,0.03597628645336638,0.02543564810818597,0.026006671368464847
1986-07-31,0.01906032800448716,0.013656490437287472,0.02113104225998748,0.020867428401358044
1986-08-31,0.04690561474609127,0.06913819781310294,0.0836274607609677,0.06876572361215624
1986-09-30,-0.01880654099148988,-0.03295490996435202,0.019889679387855907,0.005780137595155086
1986-10-31,-0.006306605957210614,-0.010894786950601552,-0.031389446979963626,-0.021623045320579223
1986-11-30,0.0189848736034912,0.02846416194811037,0.008401126357769616,0.007763909661835931
1986-12-31,0.014597525987338562,0.016413237847857115,0.011510865290771184,0.011528398632899546
1987-01-31,0.06180238325778683,0.09113308098788575,0.07898904998084855,0.0705917828582738
1987-02-28,0.016311858275005045,0.025420413642989803,0.014796808767013357,0.014767293202060853
1987-03-31,0.026388651033040892,0.041751355859049745,0.04732557993277617,0.035533426127112334
1987-04-30,0.005897416124494757,0.029865886718149395,0.06949152614114848,0.042536416996182935
1987-05-31,-0.011523727493420515,-0.0007949940826565265,-0.0033924226253167307,-0.0024946600351539627
1987-06-30,-0.0011638588843851856,-0.003301984707635026,-0.006779015592293908,-0.005544124374405554
1987-07-31,0.0009717463720646075,0.004704694358242074,0.026890356979371016,0.013530261665630258
1987-08-31,0.008631977384624992,0.029210640047346362,0.02115218353361007,0.008282964704627322
1987-09-30,-0.021650896739015647,-0.017928541605093693,-0.007518739148478899,-0.009354119040850506
1987-10-31,-0.05838304952834275,-0.10357360240607863,-0.08356318528190403,-0.04947328394982656
1987-11-30,0.02575668500799853,0.005104698773455738,0.015916963095430503,0.028238552632074046
1987-12-31,0.01987144711441854,0.0327928432574446,0.010959869258235989,0.014010923809482163
1988-01-31,0.022802500085116265,0.02496754650491264,-0.010415246291312252,0.002438366397617967
1988-02-29,0.03325183645516149,0.039348377438551706,-0.013865759045200036,-0.004457933451147717
1988-03-31,0.01587339100858262,0.01958447891554645,0.05287484094448689,0.035458961763348645
1988-04-30,-0.0030210552914687926,0.00793533558263663,-0.0009295760304861844,-0.0009464452019174677
1988-05-31,-0.014640411304359027,-0.018147334539556453,-0.006361842608111,-0.009697380598324885
1988-06-30,0.005040186926415802,0.0036854298381155505,-0.017030832420527834,-0.008347573689589818
1988-07-31,-0.0024192161146898237,0.0026595245592326393,0.007378755243389844,-0.004280857534570599
1988-08-31,-0.023025643461937945,-0.0366835413946161,-0.035634413902829544,-0.027338238398955154
1988-09-30,0.031244739332735427,0.038041992661685585,-0.007263101206218165,0.004435489962307495
1988-10-31,0.04955299106384174,0.05763930930238277,0.05718328585412316,0.05082328964503796
1988-11-30,0.01624078328361859,0.024858044264554204,0.03043882770658515,0.021784594088833306
1988-12-31,0.0019722783949882405,0.008162757939011077,-0.0041592531030551745,-0.0019107459659327324
1989-01-31,0.012516932465348069,0.02143488689411956,0.00030539206772059804,-0.0008911043988115343
1989-02-28,-0.003102193476210992,-0.006809158108244529,-0.012070161545278029,-0.011656133489869751
1989-03-31,-0.006479734907957412,-0.008137236736272178,-0.008455489187805358,-0.009639585989466019
1989-04-30,0.016053248433065104,0.018953122829033244,0.011234704219442823,0.011252153089410891
1989-05-31,-0.002714687170724618,-0.015832711801588125,-0.034218144658426285,-0.02419234751147676
1989-06-30,0.013312650820896325,-0.005468524628076627,0.003981875157719713,0.0035825705063862994
1989-07-31,0.06022032910159958,0.08671001200494076,0.0571573490312918,0.05339291213163317
1989-08-31,-0.010915170460127356,-0.018408947363492946,-0.025031835643189247,-0.019443644653735957
1989-09-30,0.00704287057244831,0.011329153188648387,0.02730056154875731,0.01254945790446133
1989-10-31,0.0023948441903052357,-0.009990166012299722,-0.009944683932748217,0.0029161585778737804
1989-11-30,0.019780514017906356,0.02504589756917413,0.059101381024387466,0.03938933977378502
1989-12-31,0.017374958679820484,0.02467806656294408,0.01027044472809822,0.01124292653647615
1990-01-31,-0.025963305159774602,-0.03911955000045056,-0.0029468746032105496,-0.0109814232415331
1990-02-28,-0.02402052581660979,-0.03149172557575887,-0.031458858422420806,-0.025578145878204377
1990-03-31,-0.03364072168508535,-0.04763288333144939,-0.07669901911884286,-0.06045421463211791
1990-04-30,-0.00897794332765122,-0.013840437787580345,-0.008430001451845926,-0.009417588335938112
1990-05-31,0.04979461126216667,0.07886227163806667,0.03819914211463395,0.04057645068439488
1990-06-30,0.009399021881004603,0.0020424285695810366,-0.01970491086220822,-0.006917146241049573
1990-07-31,0.02006048324133164,0.023282251866699848,0.03658679545734654,0.03309593846445591
1990-08-31,-0.04231681928165545,-0.06620789066332307,-0.029487702947271845,-0.023999852028766467
1990-09-30,-0.03459782578150999,-0.05755411359536271,-0.02762937294944538,-0.013399022076006295
1990-10-31,0.04534330206801474,0.07331539435225815,0.0010215702766285598,0.019747635315567957
1990-11-30,0.012057710526610407,0.0026660113010773742,-0.007008684868179446,0.01170713598556837
1990-12-31,0.020290380413890995,0.017043561162956557,0.016120274841740216,0.016856894119181044
1991-01-31,0.013396395807713204,0.02221648112462924,-0.012550728900255699,-0.004668418329646099
1991-02-28,0.052361345835356086,0.07380319306553339,0.04274407125216945,0.04054923602390998
1991-03-31,-0.017898021501295883,-0.023602014848570076,-0.018783545793499896,-0.02573278332913833
1991-04-30,0.006454119270235029,0.0037947354758573987,0.004944652071887665,0.0010114907670361784
1991-05-31,0.008825810257648945,0.009835198616287308,0.01894603408818977,0.012636292937148175
1991-06-30,-0.025076418939525322,-0.041603634536267836,-0.0234203302164592,-0.02223964285511079
1991-07-31,0.018467846639090547,0.027466907003991656,0.015705003593278633,0.014322094640465508
1991-08-31,0.01843849227222292,0.009274097169062136,-0.024470515083528585,-0.004524178599282669
1991-09-30,0.030076506502056954,0.0341267631675755,0.019363753984534902,0.028441330522144505
1991-10-31,0.017991718150942585,0.021400679213209154,0.020540694551472755,0.02094240064615494
1991-11-30,0.00026316929655570106,-0.01596194489578508,-0.012188737687796115,0.0010804362667035765
1991-12-31,0.043933531061849884,0.0605997704448183,0.020924349729901415,0.030430117968090725
1992-01-31,0.003032179627282794,-0.00356113641549396,-0.0027188794567062496,-0.0010001999840491332
1992-02-29,-0.007658902129467405,-0.009202835932774272,-0.0064069125530855035,-0.0070752753258843575
1992-03-31,-0.02490783158617996,-0.03941892630372153,-0.040577509141923505,-0.03565721166915993
1992-04-30,0.004497385325759314,0.002299580466465881,-0.007331222726895459,-0.0034365532404016155
1992-05-31,0.02596176538013736,0.03535899200120637,0.021154794211662505,0.024329616387287978
1992-06-30,0.0034524952238611673,-0.0097645439483066,-0.01048360333153984,0.003723893866029897
1992-07-31,0.023587945601656654,0.016602810519885776,0.020263617321577384,0.028188945713221662
1992-08-31,0.01983542431268872,0.022016486902844405,-0.015346292199894997,-0.0015234877173724362
1992-09-30,0.007571190944541483,0.002555736779183553,0.0070655550442852485,0.01185284826544968
1992-10-31,-0.015102740225050607,-0.01840565369387535,-0.02482478556244058,-0.02162602634948487
1992-11-30,-0.004783412151319813,0.0012806359957181577,0.0011393708085260957,-0.0065349895710854105
1992-12-31,0.013843604160892945,0.012770425940297512,0.0045884952046681485,0.008129747220296496
1993-01-31,0.01092467875374821,0.0076190418753049605,-0.0011141979573444497,0.003491402924524501
1993-02-28,0.026524062456924086,0.025715274487516707,0.008217478771462068,0.015797498732884187
1993-03-31,0.03566751781197338,0.049175074568791145,0.04565800826623772,0.03852171523918798
1993-04-30,0.025179141998113455,0.035822605165631516,0.04708048226194077,0.03844773987308302
1993-05-31,0.011451909199822672,0.019582405378421885,0.055359689658384933,0.03580452369392154
1993-06-30,0.006231800046340941,-0.0020544138222832672,-0.010840470680186393,-0.0006669855455462533
1993-07-31,0.017893398885090624,0.01908354374255296,0.04542185915007394,0.033257956609110996
1993-08-31,0.03917321166727495,0.04841267022336938,-0.016461675639310617,0.0032957827340419146
1993-09-30,0.013214825610182496,0.004681761627904234,-0.028255946790832907,-0.009366226014293735
1993-10-31,0.009402253229075444,0.014227630488731267,0.03314022601251709,0.022717141254934577
1993-11-30,-0.029949629748833178,-0.0363984634682582,-0.02336066526737209,-0.021699160624375876
1993-12-31,0.023550172773484212,0.03991111264303241,0.05523728325394604,0.04132898071113468
1994-01-31,0.02331618877059126,0.039879560998645217,0.01731001983873035,0.011527980724691257
1994-02-28,-0.011855875101671989,-0.012216260419102273,-0.0018447578870097376,-0.006620523654067236
1994-03-31,-0.03320779991198699,-0.03642619943595493,-0.010676531471045211,-0.0160336058586028
1994-04-30,-0.0038438389648010143,0.013288820400315062,-0.005316094493102292,-0.0042662498667144725
1994-05-31,0.0013892240780039226,0.003532427589028538,0.01417852837227064,0.010942408515201386
1994-06-30,-0.0017715226004258134,-0.004137619682726681,-0.000761095744662318,-0.004321522438727394
1994-07-31,0.013927673505850481,0.023463585359513525,0.008053812184536224,0.015289344309824806
1994-08-31,0.012566668181076308,0.0176291037625895,0.020692145613672087,0.010778994803719346
1994-09-30,-0.012976829326676478,-0.014152014820092344,0.000899313866087827,-0.0009597832849951695
1994-10-31,0.00485666287540468,0.015013354136382493,0.00022450741745129107,0.0025807755791908563
1994-11-30,-0.01908922300703285,-0.02993906810656725,-0.02990593481130448,-0.020465618981134512
1994-12-31,0.0076328419594110415,0.0006246556995278552,-0.00013762424127722436,-0.0005151909390774712
1995-01-31,-0.0018454813780011579,-0.0112792477808533,-0.0233378104575162,-0.010312913455721934
1995-02-28,0.02352635832731398,0.019490298037630926,0.0045848915485559305,0.014519750877232016
1995-03-31,0.03937889619993751,0.04796011488538842,0.03542748242231063,0.042709434632181395
1995-04-30,0.03352127185300619,0.04094673001218809,0.019035114443055917,0.0319548724681334
1995-05-31,0.027956111681577085,0.01954255024032168,-0.0017099700189729186,0.010768866044361319
1995-06-30,0.020863975926762302,0.011530564608886889,0.0064987798688023145,0.011824347896437219
1995-07-31,0.009100405899664729,0.02301476928703043,0.018365590789258042,0.008892421006592481
1995-08-31,-0.01537925290698852,-0.01796675280180752,-0.009522366979855042,-0.014558470704843004
1995-09-30,0.015100539032415549,0.010177381027118668,0.01234070269411951,0.007365580599534535
1995-10-31,0.008289326981780582,-0.0022460874876603096,-0.010722356775774516,-0.00011075242868226459
1995-11-30,0.018043880218379025,0.021873623110536707,0.02077301234349608,0.018778950120665657
1995-12-31,0.020808483364177496,0.0218252566129084,0.012894026175614198,0.013508504078338358
1996-01-31,0.008814509154267822,0.01122876953537158,0.03279436772692005,0.01976021976408974
1996-02-29,-0.008224232610312883,-0.004742662984472954,-0.000304519236993768,-0.007429971739237363
1996-03-31,-0.008949991247542905,0.005264666479568454,0.0031229802385157506,-0.0013621849715573196
1996-04-30,0.0041634107093696925,0.015175960048389335,0.007414667055574991,0.00174721952862521
1996-05-31,-0.00157066765742879,0.0006020990941407126,0.002262171634594479,0.00024271402407190885
1996-06-30,0.0006844198824127623,0.0026766202498155526,-0.01136977727526752,-0.005632385579162978
1996-07-31,-0.008546200072275073,-0.023109251547706405,-0.016927815387499608,-0.008519408334140537
1996-08-31,0.017240562096273667,0.014387422733133762,0.010053349245870544,0.010942029203006473
1996-09-30,0.01199774250897192,0.02582970986413857,0.007495441578318029,0.009049712861662097
1996-10-31,0.017125839060152588,0.007589193956781999,-0.0012672173304188372,0.00693271135965887
1996-11-30,0.03537704769660807,0.039255322876117146,0.014450559138871147,0.019483108307835423
1996-12-31,-0.009589785502171384,-0.01233775543107568,-0.008922229801631565,-0.010710781386616307
1997-01-31,-0.0063893661092854805,0.0005048559932384804,-0.02743107360303075,-0.02365166907432177
1997-02-28,0.007701241042473397,0.0023640571473851997,0.02762023752289538,0.01446573758782806
1997-03-31,-0.019686887918836354,-0.020874332775993265,-0.026998553925710385,-0.023694833260411115
1997-04-30,0.003623335222538564,0.012398150919233923,-0.002707374404231272,-0.0012635644517513126
1997-05-31,0.03866598074450336,0.05148126993529793,0.04450359005130687,0.03668792360489652
1997-06-30,0.029588347740125177,0.03593036545450498,0.00818778109405326,0.012687851296070444
1997-07-31,0.029900282705948567,0.03165063732410215,0.010746655103670599,0.013818288013687705
1997-08-31,-0.028821548316325094,-0.04440917333110187,-0.0337511253210506,-0.029710831754890244
1997-09-30,0.029349458793055668,0.03950477727907441,0.03281455033322437,0.028841162052304706
1997-10-31,-0.011051289747175253,-0.029121318065186634,-0.05930775135269509,-0.03059188816996545
1997-11-30,0.006083497106078699,0.0013330026365221239,-0.018390067051548435,-0.011187059532034135
1997-12-31,0.005653500739509836,0.0029138192648507817,-0.006769827300945579,-0.005746071650773185
1998-01-31,0.015721334206417206,0.01355086536075552,0.02927423236514525,0.023318542710726437
1998-02-28,0.02880336483395735,0.04775780387134534,0.026962479912425917,0.02150856244559081
1998-03-31,0.01598785644089543,0.026225331286281014,0.02700440143119328,0.018640556126639417
1998-04-30,0.006918754035282537,0.00765646799120032,0.02300912960425961,0.016246568763868582
1998-05-31,-0.005688851339860915,-0.010634572677068604,-0.03967260462799188,-0.024659932663391802
1998-06-30,0.009023695948129011,0.003418595575078944,0.00782923943256083,0.0057831879625921566
1998-07-31,-0.002129471031016998,-0.00433083147554378,-0.01295087115724691,-0.009677548493145486
1998-08-31,-0.05089081208960034,-0.08335768018905432,-0.10389990104214383,-0.06308704894504273
1998-09-30,0.03607134048159227,0.04613713364039685,0.04728330231342298,0.05996227144312255
1998-10-31,0.04251672966426953,0.06615176197884465,0.03938453003815892,0.04078612149148971
1998-11-30,0.014216283570887413,0.02649348956820547,0.0321889642703994,0.016546263234380673
1998-12-31,0.024836950494815768,0.029689090401918496,0.0078090507174152935,0.010006833126714939
1999-01-31,0.006871452576751067,0.011327978073799101,0.005589020699252,0.0044459955276673
1999-02-28,-0.024596532793702632,-0.03321636281914998,-0.011330920961614916,-0.02209718907916787
1999-03-31,0.010219970042864152,0.0234719838377941,0.0100530949156908,0.003682239027000272
1999-04-30,0.024852097807829324,0.035063483381598946,0.03774100044792152,0.027519021553140607
1999-05-31,-0.020681845523835295,-0.019762881576728182,-0.03716895899785256,-0.02950717329530439
1999-06-30,0.00887493099557162,0.02629994198413787,0.012641473308732155,0.0009059210740665468
1999-07-31,0.0012378554307971976,-0.003713067751985066,-0.008237457876197656,-0.00830775703151526
1999-08-31,0.0011546609393633712,0.008657158248331947,-0.0002480221281077888,0.003927914945601015
1999-09-30,0.005641778246658506,0.003336108828561682,0.08211750136407867,0.06209185204412254
1999-10-31,0.01674133539421314,0.03081403579366887,0.01606748892751711,0.012125362246791371
1999-11-30,0.026400110770773737,0.028225533691994556,0.012906775959567332,0.008349388761589735
1999-12-31,0.03231595009501162,0.050906698836517425,0.042466030594021785,0.027646450329113968
2000-01-31,-0.027071217478353546,-0.03321567223265888,-0.03540397369778235,-0.029287375992403972
2000-02-29,0.014930221410632218,0.013211216918805467,0.033058411949817755,0.019406838483799413
2000-03-31,0.026558483337012665,0.03735354124444583,-0.008152514493024572,0.0021058524647398005
2000-04-30,-0.023460962042250434,-0.03616252843683767,-0.03059689901612877,-0.020801736936711206
2000-05-31,-0.02779735907415549,-0.026513053811155964,-0.020408978194989234,-0.02194602956752146
2000-06-30,0.03835074639066183,0.036825559078494566,0.04867181924382896,0.04536653237485334
2000-07-31,-0.00990210198102695,-0.021075461575794943,-0.0357429357906668,-0.026022306802921186
2000-08-31,0.023952265711517064,0.02576915180919583,0.016707181314494158,0.01166938685763578
2000-09-30,-0.024283390074059445,-0.036397776588412124,-0.0279452953772601,-0.023083843725009757
2000-10-31,-0.010796442666469602,-0.020798967662527642,-0.03643421582126399,-0.023956755549681245
2000-11-30,-0.020098640997645086,-0.03545695091218283,-0.029282080862987666,-0.014314716383441964
2000-12-31,0.027757279811178412,0.026277815684648147,0.019715795660456094,0.02581055951353209
2001-01-31,0.021429292306664464,0.024182495360999638,0.0050216486337796,0.0066498452233527666
2001-02-28,-0.028885489538137382,-0.046249018614220386,-0.0443749933850882,-0.026630454847292314
2001-03-31,-0.025616617650863194,-0.04525779581406309,-0.048075397181474876,-0.03302666128567734
2001-04-30,0.017184812636546296,0.030202290312148203,0.04556070615121191,0.018635395207925932
2001-05-31,-0.0027322228418028907,-0.005465561868669461,0.0021806692213339014,-0.00021872456699624033
2001-06-30,-0.003725110475081859,-0.01500000008843869,-0.004598577338537595,-0.003634393336849913
2001-07-31,-0.005234811381321843,-0.012013981322786898,-0.021514754506777374,-0.01098522020382034
2001-08-31,0.00016330224607613152,-0.006596659632344404,0.0007589371573466022,0.013276368377612856
