date,v
1950-01-01,37.316089630127
1951-01-01,38.2412605285645
1952-01-01,39.1478271484375
1953-01-01,40.0189094543457
1954-01-01,40.4956359863281
1955-01-01,41.8603096008301
1956-01-01,42.8568305969238
1957-01-01,44.3096313476563
1958-01-01,45.1014022827148
1959-01-01,45.6220855712891
1960-01-01,47.02001953125
1961-01-01,48.1582870483398
1962-01-01,49.3443870544434
1963-01-01,50.1327743530273
1964-01-01,51.1521949768066
1965-01-01,52.0738410949707
1966-01-01,53.2485618591309
1967-01-01,54.6046981811523
1968-01-01,55.1676368713379
1969-01-01,56.0072250366211
1970-01-01,56.3421287536621
1971-01-01,56.7890892028809
1972-01-01,57.0174560546875
1973-01-01,58.438720703125
1974-01-01,58.4776344299316
1975-01-01,58.3492622375488
1976-01-01,58.8584365844727
1977-01-01,59.4792976379395
1978-01-01,59.867919921875
1979-01-01,60.3315696716309
1980-01-01,60.7890777587891
1981-01-01,61.2351951599121
1982-01-01,61.5547790527344
1983-01-01,62.1243667602539
1984-01-01,62.1679039001465
1985-01-01,62.2749061584473
1986-01-01,62.3766136169434
1987-01-01,62.385181427002
1988-01-01,63.0384483337402
1989-01-01,63.6374549865723
1990-01-01,64.284797668457
1991-01-01,65.5926971435547
1992-01-01,66.3317489624023
1993-01-01,66.5837020874023
1994-01-01,66.6553344726563
1995-01-01,66.8673934936523
1996-01-01,66.9127349853516
1997-01-01,67.3798828125
1998-01-01,66.5859985351563
1999-01-01,65.6704330444336
2000-01-01,65.2610778808594
2001-01-01,64.7689666748047
2002-01-01,63.7553253173828
2003-01-01,63.5438690185547
2004-01-01,63.6831855773926
2005-01-01,63.9229202270508
2006-01-01,64.2040176391602
2007-01-01,64.4457550048828
2008-01-01,64.2170867919922
2009-01-01,63.2816162109375
2010-01-01,62.9963493347168
2011-01-01,62.8651466369629
2012-01-01,62.7342987060547
2013-01-01,63.2569694519043
2014-01-01,63.7834243774414
2015-01-01,64.1638793945313
2016-01-01,64.8264923095703
2017-01-01,65.4842681884766
2018-01-01,66.5834808349609
2019-01-01,67.2273101806641
2020-01-01,66.7847595214844
2021-01-01,67.1171569824219
2022-01-01,67.6910705566406
2023-01-01,67.9327163696289
