date,v
1950-01-01,11.619631767273
1951-01-01,11.6582279205322
1952-01-01,11.7046089172363
1953-01-01,11.7787504196167
1954-01-01,11.8659267425537
1955-01-01,12.0185203552246
1956-01-01,12.2020425796509
1957-01-01,12.3832120895386
1958-01-01,12.6167993545532
1959-01-01,12.4666223526001
1960-01-01,12.3279142379761
1961-01-01,12.534966468811
1962-01-01,12.6138048171997
1963-01-01,12.6978893280029
1964-01-01,12.7648706436157
1965-01-01,12.8620481491089
1966-01-01,12.984715461731
1967-01-01,13.0715503692627
1968-01-01,13.1647262573242
1969-01-01,13.2878074645996
1970-01-01,13.4227409362793
1971-01-01,13.5325794219971
1972-01-01,13.7021141052246
1973-01-01,14.0634202957153
1974-01-01,14.1709413528442
1975-01-01,13.941164970398
1976-01-01,13.7717628479004
1977-01-01,13.6348495483398
1978-01-01,13.2448387145996
1979-01-01,12.955885887146
1980-01-01,12.6695184707642
1981-01-01,12.3697538375855
1982-01-01,12.2641429901123
1983-01-01,12.2230005264282
1984-01-01,11.9513025283813
1985-01-01,11.826114654541
1986-01-01,12.0880928039551
1987-01-01,12.6487503051758
1988-01-01,13.0674314498901
1989-01-01,13.5120267868042
1990-01-01,13.9969367980957
1991-01-01,14.1776113510132
1992-01-01,13.9842557907105
1993-01-01,13.5949850082397
1994-01-01,13.5356588363647
1995-01-01,13.8005857467651
1996-01-01,14.0062837600708
1997-01-01,14.536865234375
1998-01-01,15.1839599609375
1999-01-01,15.8899917602539
2000-01-01,16.7095985412598
2001-01-01,17.2715892791748
2002-01-01,17.6519527435303
2003-01-01,18.2189865112305
2004-01-01,18.9272861480713
2005-01-01,19.6944122314453
2006-01-01,20.5240821838379
2007-01-01,21.1619625091553
2008-01-01,21.1621417999268
2009-01-01,19.8330078125
2010-01-01,19.4772911071777
2011-01-01,18.9978351593018
2012-01-01,18.1855907440186
2013-01-01,17.7899723052979
2014-01-01,17.9778270721436
2015-01-01,18.5016555786133
2016-01-01,18.8996028900147
2017-01-01,19.4177379608154
2018-01-01,19.8492450714111
2019-01-01,20.3613681793213
2020-01-01,19.4599609375
2021-01-01,19.9853763580322
2022-01-01,20.5351524353027
2023-01-01,20.927074432373
