date,v
1960-01-01,29.506175994873
1961-01-01,30.0876140594482
1962-01-01,30.6032047271729
1963-01-01,31.1292457580566
1964-01-01,31.6657524108887
1965-01-01,32.212776184082
1966-01-01,32.770320892334
1967-01-01,33.3384017944336
1968-01-01,33.9170570373535
1969-01-01,34.5062828063965
1970-01-01,35.1060829162598
1971-01-01,35.9770965576172
1972-01-01,36.5124244689941
1973-01-01,38.6800308227539
1974-01-01,39.7244987487793
1975-01-01,39.888240814209
1976-01-01,40.7134971618652
1977-01-01,41.3582878112793
1978-01-01,42.8715324401856
1979-01-01,43.8476676940918
1980-01-01,46.0809364318848
1981-01-01,49.0818519592285
1982-01-01,50.383602142334
1983-01-01,52.6162948608398
1984-01-01,55.3409423828125
1985-01-01,57.9357566833496
1986-01-01,60.5870246887207
1987-01-01,63.0135192871094
1988-01-01,66.8832855224609
1989-01-01,71.3394241333008
1990-01-01,73.6910018920898
1991-01-01,74.3812255859375
1992-01-01,76.3574447631836
1993-01-01,77.0170288085938
1994-01-01,80.1845703125
1995-01-01,82.1292419433594
1996-01-01,84.0739059448242
1997-01-01,85.3983917236328
1998-01-01,87.767578125
1999-01-01,89.4866943359375
2000-01-01,91.5485076904297
2001-01-01,91.9609985351563
2002-01-01,93.1680603027344
2003-01-01,94.5133895874023
2004-01-01,95.3838195800781
2005-01-01,96.1692733764648
2006-01-01,96.8658981323242
2007-01-01,100.31241607666
2008-01-01,103.507873535156
2009-01-01,105.686309814453
2010-01-01,108.154739379883
2011-01-01,109.731071472168
2012-01-01,113.283424377441
2013-01-01,114.345344543457
2014-01-01,116.398971557617
2015-01-01,117.833000183105
2016-01-01,119.529830932617
2017-01-01,122.780632019043
2018-01-01,127.067840576172
2019-01-01,132.304962158203
2020-01-01,131.593963623047
2021-01-01,130.922897338867
2022-01-01,135.627670288086
2023-01-01,139.674240112305
