date,v
1950-01-01,3.23255634307861
1951-01-01,3.23114705085754
1952-01-01,3.22508907318115
1953-01-01,3.22529983520508
1954-01-01,3.18784856796265
1955-01-01,3.20216035842896
1956-01-01,3.23665904998779
1957-01-01,3.24933123588562
1958-01-01,3.26224327087402
1959-01-01,3.26582813262939
1960-01-01,3.29331064224243
1961-01-01,3.30175590515137
1962-01-01,3.32423424720764
1963-01-01,3.32563400268555
1964-01-01,3.3431568145752
1965-01-01,3.39726805686951
1966-01-01,3.44513893127441
1967-01-01,3.43087530136108
1968-01-01,3.41955471038818
1969-01-01,3.44469833374023
1970-01-01,3.48157429695129
1971-01-01,3.56929588317871
1972-01-01,3.70156908035278
1973-01-01,3.80999255180359
1974-01-01,3.80888056755066
1975-01-01,3.67143201828003
1976-01-01,3.58948183059692
1977-01-01,3.68700575828552
1978-01-01,3.84601640701294
1979-01-01,4.01308012008667
1980-01-01,4.16892719268799
1981-01-01,4.20672750473023
1982-01-01,4.25089073181152
1983-01-01,4.17524290084839
1984-01-01,4.21128368377686
1985-01-01,4.19475507736206
1986-01-01,4.18775701522827
1987-01-01,4.29917764663696
1988-01-01,4.39655494689941
1989-01-01,4.48429393768311
1990-01-01,4.54685068130493
1991-01-01,4.62547540664673
1992-01-01,4.66850090026856
1993-01-01,4.59459733963013
1994-01-01,4.55081939697266
1995-01-01,4.55913877487183
1996-01-01,4.63466358184814
1997-01-01,4.75511884689331
1998-01-01,4.88744401931763
1999-01-01,4.96190023422241
2000-01-01,5.0693154335022
2001-01-01,5.15720272064209
2002-01-01,5.17807197570801
2003-01-01,5.1290602684021
2004-01-01,5.09386968612671
2005-01-01,5.07155132293701
2006-01-01,5.09261846542358
2007-01-01,5.09432601928711
2008-01-01,5.11397838592529
2009-01-01,4.97560787200928
2010-01-01,4.90362453460693
2011-01-01,4.80032348632813
2012-01-01,4.60529041290283
2013-01-01,4.47300148010254
2014-01-01,4.54320859909058
2015-01-01,4.61364698410034
2016-01-01,4.69533443450928
2017-01-01,4.85127735137939
2018-01-01,4.96800518035889
2019-01-01,5.00822687149048
2020-01-01,4.907386302948
2021-01-01,4.97512483596802
2022-01-01,5.14366865158081
2023-01-01,5.15065050125122
