date,v
1950-01-01,3.4579496383667
1951-01-01,3.45498085021973
1952-01-01,3.4569890499115
1953-01-01,3.45699214935303
1954-01-01,3.45444273948669
1955-01-01,3.45467042922974
1956-01-01,3.45713305473328
1957-01-01,3.48168253898621
1958-01-01,3.44435930252075
1959-01-01,3.4158821105957
1960-01-01,3.49445271492004
1961-01-01,3.52063274383545
1962-01-01,3.57501149177551
1963-01-01,3.60019254684448
1964-01-01,3.6515531539917
1965-01-01,3.66565299034119
1966-01-01,3.6787428855896
1967-01-01,3.66262531280518
1968-01-01,3.65859794616699
1969-01-01,3.72104096412659
1970-01-01,3.72405886650085
1971-01-01,3.75076389312744
1972-01-01,3.73952460289001
1973-01-01,3.77037882804871
1974-01-01,3.82215976715088
1975-01-01,3.76141619682312
1976-01-01,3.73916792869568
1977-01-01,3.72579431533813
1978-01-01,3.73259902000427
1979-01-01,3.77136921882629
1980-01-01,3.77100324630737
1981-01-01,3.70606875419617
1982-01-01,3.66093730926514
1983-01-01,3.61566710472107
1984-01-01,3.61674380302429
1985-01-01,3.6348340511322
1986-01-01,3.659019947052
1987-01-01,3.68749308586121
1988-01-01,3.76008796691895
1989-01-01,3.80533814430237
1990-01-01,3.84357118606567
1991-01-01,3.85691905021668
1992-01-01,3.85435891151428
1993-01-01,3.82921075820923
1994-01-01,3.81318378448486
1995-01-01,3.86822199821472
1996-01-01,3.87838482856751
1997-01-01,3.90492963790894
1998-01-01,3.97342944145203
1999-01-01,4.0280237197876
2000-01-01,4.10910558700562
2001-01-01,4.16534996032715
2002-01-01,4.17475366592407
2003-01-01,4.17084836959839
2004-01-01,4.21205711364746
2005-01-01,4.27248096466064
2006-01-01,4.32073736190796
2007-01-01,4.39245843887329
2008-01-01,4.47060537338257
2009-01-01,4.47162389755249
2010-01-01,4.51284980773926
2011-01-01,4.5514497756958
2012-01-01,4.56256246566773
2013-01-01,4.55216789245606
2014-01-01,4.56872320175171
2015-01-01,4.60706520080566
2016-01-01,4.66482543945313
2017-01-01,4.734450340271
2018-01-01,4.80409526824951
2019-01-01,4.88003587722778
2020-01-01,4.87474346160889
2021-01-01,4.94972133636475
2022-01-01,5.03521394729614
2023-01-01,5.06240177154541
