date,v
1950-01-01,6.85059976577759
1951-01-01,6.96274995803833
1952-01-01,7.0763578414917
1953-01-01,7.19722127914429
1954-01-01,7.31977319717407
1955-01-01,7.44386196136475
1956-01-01,7.56964302062988
1957-01-01,7.69701051712036
1958-01-01,7.82608509063721
1959-01-01,7.95688438415527
1960-01-01,8.09593296051025
1961-01-01,8.1382942199707
1962-01-01,8.15425109863281
1963-01-01,8.20078563690186
1964-01-01,8.31545352935791
1965-01-01,8.42011547088623
1966-01-01,8.48479175567627
1967-01-01,8.56845855712891
1968-01-01,8.66911220550537
1969-01-01,8.73721408843994
1970-01-01,8.86291790008545
1971-01-01,8.91770935058594
1972-01-01,8.96839427947998
1973-01-01,9.02366256713867
1974-01-01,9.07635307312012
1975-01-01,9.12131500244141
1976-01-01,9.16633605957031
1977-01-01,9.21259307861328
1978-01-01,9.26176166534424
1979-01-01,9.31030654907227
1980-01-01,9.36312389373779
1981-01-01,9.58788967132568
1982-01-01,9.820876121521
1983-01-01,10.0604448318481
1984-01-01,10.3056087493896
1985-01-01,10.5572690963745
1986-01-01,10.7004880905151
1987-01-01,11.2222261428833
1988-01-01,11.7401132583618
1989-01-01,12.2535619735718
1990-01-01,12.7563381195068
1991-01-01,13.2505893707275
1992-01-01,13.4651679992676
1993-01-01,13.6855449676514
1994-01-01,13.9024391174316
1995-01-01,14.1372346878052
1996-01-01,14.3681182861328
1997-01-01,14.550895690918
1998-01-01,14.7384786605835
1999-01-01,14.9315233230591
2000-01-01,15.0993919372559
2001-01-01,14.5727882385254
2002-01-01,14.3326816558838
2003-01-01,13.7288331985474
2004-01-01,13.8504276275635
2005-01-01,13.7270851135254
2006-01-01,15.648829460144
2007-01-01,15.848687171936
2008-01-01,16.3671989440918
2009-01-01,16.0394172668457
2010-01-01,15.7275171279907
2011-01-01,16.447732925415
2012-01-01,16.5179538726807
2013-01-01,16.8759002685547
2014-01-01,16.9926815032959
2015-01-01,17.7837219238281
2016-01-01,17.9849662780762
2017-01-01,18.3028411865234
2018-01-01,18.6863594055176
2019-01-01,18.6427268981934
2020-01-01,17.1609477996826
2021-01-01,16.7443466186523
2022-01-01,17.7034358978272
2023-01-01,18.830005645752
