date,v
1950-01-01,3.42831301689148
1951-01-01,3.49751305580139
1952-01-01,3.56704139709473
1953-01-01,3.63104104995728
1954-01-01,3.69552993774414
1955-01-01,3.77015423774719
1956-01-01,3.84954786300659
1957-01-01,3.92877316474915
1958-01-01,4.00957632064819
1959-01-01,4.08767509460449
1960-01-01,4.18358373641968
1961-01-01,4.29408884048462
1962-01-01,4.40686798095703
1963-01-01,4.52068519592285
1964-01-01,4.63522863388062
1965-01-01,4.76037216186523
1966-01-01,4.92188787460327
1967-01-01,5.086021900177
1968-01-01,5.2592945098877
1969-01-01,5.43368864059448
1970-01-01,5.6399245262146
1971-01-01,5.83294105529785
1972-01-01,6.03272581100464
1973-01-01,6.23954296112061
1974-01-01,6.45365953445435
1975-01-01,6.82159805297852
1976-01-01,7.04112052917481
1977-01-01,7.35281133651733
1978-01-01,7.53997898101807
1979-01-01,7.75586700439453
1980-01-01,7.88934707641602
1981-01-01,8.23940277099609
1982-01-01,8.37739658355713
1983-01-01,8.38828182220459
1984-01-01,8.44988918304443
1985-01-01,8.67510986328125
1986-01-01,8.96856594085693
1987-01-01,9.42428493499756
1988-01-01,9.77682495117188
1989-01-01,10.2558507919312
1990-01-01,10.5054531097412
1991-01-01,11.1938276290894
1992-01-01,11.3390913009644
1993-01-01,12.0534286499023
1994-01-01,12.5207500457764
1995-01-01,13.0954647064209
1996-01-01,13.3001823425293
1997-01-01,13.5767011642456
1998-01-01,13.5996885299683
1999-01-01,13.3980197906494
2000-01-01,14.2371225357056
2001-01-01,14.3336715698242
2002-01-01,14.6815271377563
2003-01-01,15.246301651001
2004-01-01,15.8290681838989
2005-01-01,16.4764575958252
2006-01-01,17.0571823120117
2007-01-01,17.972843170166
2008-01-01,18.2545528411865
2009-01-01,18.4297657012939
2010-01-01,18.8913440704346
2011-01-01,19.4976921081543
2012-01-01,19.9761848449707
2013-01-01,20.3189544677734
2014-01-01,20.3993816375732
2015-01-01,21.1043548583984
2016-01-01,21.1867866516113
2017-01-01,21.2779293060303
2018-01-01,21.398229598999
2019-01-01,21.4365634918213
2020-01-01,19.8541221618652
2021-01-01,20.8645763397217
2022-01-01,22.1632251739502
2023-01-01,22.9331722259522
