date,v
1950-01-01,8.74670028686523
1951-01-01,8.8690185546875
1952-01-01,8.9935884475708
1953-01-01,9.1240816116333
1954-01-01,9.26402378082275
1955-01-01,9.41637229919434
1956-01-01,8.98250675201416
1957-01-01,9.09607982635498
1958-01-01,9.21121501922607
1959-01-01,9.32322692871094
1960-01-01,9.53171062469482
1961-01-01,9.64138793945313
1962-01-01,9.62427711486816
1963-01-01,9.76897239685059
1964-01-01,9.89421081542969
1965-01-01,9.98600196838379
1966-01-01,10.1042451858521
1967-01-01,10.1229152679443
1968-01-01,10.1680364608765
1969-01-01,10.1882638931274
1970-01-01,10.528208732605
1971-01-01,10.7188625335693
1972-01-01,11.0068817138672
1973-01-01,11.1743440628052
1974-01-01,11.4170083999634
1975-01-01,11.5030755996704
1976-01-01,11.6332530975342
1977-01-01,11.9892120361328
1978-01-01,12.1382522583008
1979-01-01,12.30517578125
1980-01-01,12.4591388702393
1981-01-01,12.5330295562744
1982-01-01,12.9728298187256
1983-01-01,13.2538328170776
1984-01-01,13.5728425979614
1985-01-01,14.0565576553345
1986-01-01,14.7086000442505
1987-01-01,15.3681688308716
1988-01-01,16.0421485900879
1989-01-01,16.3996067047119
1990-01-01,16.1260776519775
1991-01-01,16.7546043395996
1992-01-01,17.0585556030273
1993-01-01,16.3480854034424
1994-01-01,17.6107406616211
1995-01-01,18.0960083007813
1996-01-01,18.6520233154297
1997-01-01,18.787088394165
1998-01-01,19.2822647094727
1999-01-01,19.5571670532227
2000-01-01,19.4090595245361
2001-01-01,19.2610321044922
2002-01-01,19.2046203613281
2003-01-01,19.042516708374
2004-01-01,19.5711135864258
2005-01-01,20.0669860839844
2006-01-01,20.4468612670898
2007-01-01,20.7662334442139
2008-01-01,21.2253513336182
2009-01-01,21.260082244873
2010-01-01,22.5815200805664
2011-01-01,24.0761661529541
2012-01-01,24.798152923584
2013-01-01,25.5230007171631
2014-01-01,25.9309997558594
2015-01-01,26.6200008392334
2016-01-01,27.2049999237061
2017-01-01,28.1889991760254
2018-01-01,28.7409992218018
2019-01-01,28.0819530487061
2020-01-01,26.8138656616211
2021-01-01,28.7990016937256
2022-01-01,30.7261581420898
2023-01-01,31.6075744628906
